measurement_set_id,sample_index,collector_id,environment,floor,measurement_set_timestamp_utc,sample_timestamp_utc,wdutil_rssi_dbm,wdutil_rssi_effective_dbm,wdutil_noise_dbm,wdutil_noise_effective_dbm,wdutil_tx_rate,unredactor_bssid,phone_gps_asof_timestamp,phone_gps_asof_sample_index,latitude,longitude,phone_gps_asof_altitude_m
7d715efc3046,1,kevinluo,indoor,1,2026-04-30 22:43:13.472595+00:00,2026-04-30 22:43:14.274752+00:00,-67,-67.0,-96,-96.0,400.0,5c:5a:c7:10:19:0e,2026-04-30 22:43:18+00:00,75.0,37.42863063407087,-122.1726217170267,30.4923293426731
7d715efc3046,2,kevinluo,indoor,1,2026-04-30 22:43:13.472595+00:00,2026-04-30 22:43:14.988752+00:00,-69,-69.0,-96,-96.0,400.0,5c:5a:c7:10:19:0e,2026-04-30 22:43:18+00:00,75.0,37.42863063407087,-122.1726217170267,30.4923293426731
0d46469903e4,0,kevinluo,indoor,1,2026-04-30 22:43:17.477725+00:00,2026-04-30 22:43:17.569969+00:00,-71,-71.0,-96,-96.0,400.0,5c:5a:c7:10:19:0e,2026-04-30 22:43:18+00:00,75.0,37.42863063407087,-122.1726217170267,30.4923293426731
0d46469903e4,1,kevinluo,indoor,1,2026-04-30 22:43:17.477725+00:00,2026-04-30 22:43:18.271544+00:00,-71,-71.0,-96,-96.0,400.0,5c:5a:c7:10:19:0e,2026-04-30 22:43:18+00:00,75.0,37.42863063407087,-122.1726217170267,30.4923293426731
0d46469903e4,2,kevinluo,indoor,1,2026-04-30 22:43:17.477725+00:00,2026-04-30 22:43:18.967204+00:00,-71,-71.0,-96,-96.0,400.0,5c:5a:c7:10:19:0e,2026-04-30 22:43:18+00:00,75.0,37.42863063407087,-122.1726217170267,30.4923293426731
67e466e3d223,0,kevinluo,indoor,1,2026-04-30 22:43:21.482270+00:00,2026-04-30 22:43:21.562930+00:00,-82,-82.0,-96,-96.0,324.0,5c:5a:c7:10:19:0e,2026-04-30 22:43:18+00:00,75.0,37.42863063407087,-122.1726217170267,30.4923293426731
67e466e3d223,1,kevinluo,indoor,1,2026-04-30 22:43:21.482270+00:00,2026-04-30 22:43:22.242019+00:00,-85,-85.0,-96,-96.0,324.0,5c:5a:c7:10:19:0e,2026-04-30 22:43:18+00:00,75.0,37.42863063407087,-122.1726217170267,30.4923293426731
67e466e3d223,2,kevinluo,indoor,1,2026-04-30 22:43:21.482270+00:00,2026-04-30 22:43:22.949346+00:00,-82,-82.0,-96,-96.0,324.0,5c:5a:c7:10:19:0e,2026-04-30 22:43:18+00:00,75.0,37.42863063407087,-122.1726217170267,30.4923293426731
73a965e1af77,0,kevinluo,indoor,1,2026-04-30 22:43:25.485768+00:00,2026-04-30 22:43:25.574051+00:00,-36,-36.0,0,null,0.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:31+00:00,76.0,37.4284898792855,-122.1727171030716,30.6320742572693
73a965e1af77,1,kevinluo,indoor,1,2026-04-30 22:43:25.485768+00:00,2026-04-30 22:43:26.247539+00:00,-35,-35.0,0,null,0.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:31+00:00,76.0,37.4284898792855,-122.1727171030716,30.6320742572693
73a965e1af77,2,kevinluo,indoor,1,2026-04-30 22:43:25.485768+00:00,2026-04-30 22:43:26.966845+00:00,-36,-36.0,-94,-94.0,0.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:31+00:00,76.0,37.4284898792855,-122.1727171030716,30.6320742572693
5fa09c613b3a,0,kevinluo,indoor,1,2026-04-30 22:43:29.488317+00:00,2026-04-30 22:43:29.570289+00:00,-48,-48.0,-94,-94.0,400.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:31+00:00,76.0,37.4284898792855,-122.1727171030716,30.6320742572693
5fa09c613b3a,1,kevinluo,indoor,1,2026-04-30 22:43:29.488317+00:00,2026-04-30 22:43:30.255830+00:00,-52,-52.0,-94,-94.0,400.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:31+00:00,76.0,37.4284898792855,-122.1727171030716,30.6320742572693
5fa09c613b3a,2,kevinluo,indoor,1,2026-04-30 22:43:29.488317+00:00,2026-04-30 22:43:30.967025+00:00,-51,-51.0,-94,-94.0,400.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:31+00:00,76.0,37.4284898792855,-122.1727171030716,30.6320742572693
845828393aa2,0,kevinluo,indoor,1,2026-04-30 22:43:33.490207+00:00,2026-04-30 22:43:33.588268+00:00,-62,-62.0,-94,-94.0,400.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:31+00:00,76.0,37.4284898792855,-122.1727171030716,30.6320742572693
845828393aa2,1,kevinluo,indoor,1,2026-04-30 22:43:33.490207+00:00,2026-04-30 22:43:34.279596+00:00,-62,-62.0,-94,-94.0,360.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:31+00:00,76.0,37.4284898792855,-122.1727171030716,30.6320742572693
845828393aa2,2,kevinluo,indoor,1,2026-04-30 22:43:33.490207+00:00,2026-04-30 22:43:34.983471+00:00,-64,-64.0,-94,-94.0,360.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:31+00:00,76.0,37.4284898792855,-122.1727171030716,30.6320742572693
6d96d86bba9a,0,kevinluo,indoor,1,2026-04-30 22:43:37.492072+00:00,2026-04-30 22:43:37.590487+00:00,-68,-68.0,-94,-94.0,360.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:31+00:00,76.0,37.4284898792855,-122.1727171030716,30.6320742572693
6d96d86bba9a,1,kevinluo,indoor,1,2026-04-30 22:43:37.492072+00:00,2026-04-30 22:43:38.270767+00:00,-69,-69.0,-94,-94.0,360.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:45+00:00,77.0,37.42858334605248,-122.1727704736488,30.7031767952421
6d96d86bba9a,2,kevinluo,indoor,1,2026-04-30 22:43:37.492072+00:00,2026-04-30 22:43:38.954074+00:00,-68,-68.0,-94,-94.0,360.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:45+00:00,77.0,37.42858334605248,-122.1727704736488,30.7031767952421
aaa51b8559bf,0,kevinluo,indoor,1,2026-04-30 22:43:41.493240+00:00,2026-04-30 22:43:41.606838+00:00,-70,-70.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:45+00:00,77.0,37.42858334605248,-122.1727704736488,30.7031767952421
aaa51b8559bf,1,kevinluo,indoor,1,2026-04-30 22:43:41.493240+00:00,2026-04-30 22:43:42.286730+00:00,-71,-71.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:45+00:00,77.0,37.42858334605248,-122.1727704736488,30.7031767952421
aaa51b8559bf,2,kevinluo,indoor,1,2026-04-30 22:43:41.493240+00:00,2026-04-30 22:43:43.008638+00:00,-74,-74.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:45+00:00,77.0,37.42858334605248,-122.1727704736488,30.7031767952421
7cb44b8db652,0,kevinluo,indoor,1,2026-04-30 22:43:45.496063+00:00,2026-04-30 22:43:45.593772+00:00,-74,-74.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:45+00:00,77.0,37.42858334605248,-122.1727704736488,30.7031767952421
7cb44b8db652,1,kevinluo,indoor,1,2026-04-30 22:43:45.496063+00:00,2026-04-30 22:43:46.283597+00:00,-74,-74.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:45+00:00,77.0,37.42858334605248,-122.1727704736488,30.7031767952421
7cb44b8db652,2,kevinluo,indoor,1,2026-04-30 22:43:45.496063+00:00,2026-04-30 22:43:46.999161+00:00,-75,-75.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:45+00:00,77.0,37.42858334605248,-122.1727704736488,30.7031767952421
8bd8f09d7610,0,kevinluo,indoor,1,2026-04-30 22:43:49.501378+00:00,2026-04-30 22:43:49.600412+00:00,-72,-72.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:45+00:00,77.0,37.42858334605248,-122.1727704736488,30.7031767952421
8bd8f09d7610,1,kevinluo,indoor,1,2026-04-30 22:43:49.501378+00:00,2026-04-30 22:43:50.297788+00:00,-71,-71.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:45+00:00,77.0,37.42858334605248,-122.1727704736488,30.7031767952421
8bd8f09d7610,2,kevinluo,indoor,1,2026-04-30 22:43:49.501378+00:00,2026-04-30 22:43:51.007282+00:00,-69,-69.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:45+00:00,77.0,37.42858334605248,-122.1727704736488,30.7031767952421
d7c5a5973512,0,kevinluo,indoor,1,2026-04-30 22:43:53.503202+00:00,2026-04-30 22:43:53.599816+00:00,-65,-65.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:58+00:00,78.0,37.42855790864261,-122.1727309632298,30.4416725225747
d7c5a5973512,1,kevinluo,indoor,1,2026-04-30 22:43:53.503202+00:00,2026-04-30 22:43:54.286904+00:00,-67,-67.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:58+00:00,78.0,37.42855790864261,-122.1727309632298,30.4416725225747
d7c5a5973512,2,kevinluo,indoor,1,2026-04-30 22:43:53.503202+00:00,2026-04-30 22:43:55.000291+00:00,-66,-66.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:58+00:00,78.0,37.42855790864261,-122.1727309632298,30.4416725225747
224faa5e9f4e,0,kevinluo,indoor,1,2026-04-30 22:43:57.507682+00:00,2026-04-30 22:43:57.598764+00:00,-66,-66.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:58+00:00,78.0,37.42855790864261,-122.1727309632298,30.4416725225747
224faa5e9f4e,1,kevinluo,indoor,1,2026-04-30 22:43:57.507682+00:00,2026-04-30 22:43:58.274566+00:00,-65,-65.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:58+00:00,78.0,37.42855790864261,-122.1727309632298,30.4416725225747
224faa5e9f4e,2,kevinluo,indoor,1,2026-04-30 22:43:57.507682+00:00,2026-04-30 22:43:58.988571+00:00,-63,-63.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:58+00:00,78.0,37.42855790864261,-122.1727309632298,30.4416725225747
adb9286a3928,0,kevinluo,indoor,1,2026-04-30 22:44:01.512910+00:00,2026-04-30 22:44:01.610848+00:00,-62,-62.0,-94,-94.0,216.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:58+00:00,78.0,37.42855790864261,-122.1727309632298,30.4416725225747
adb9286a3928,1,kevinluo,indoor,1,2026-04-30 22:44:01.512910+00:00,2026-04-30 22:44:02.293737+00:00,-61,-61.0,-94,-94.0,216.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:58+00:00,78.0,37.42855790864261,-122.1727309632298,30.4416725225747
adb9286a3928,2,kevinluo,indoor,1,2026-04-30 22:44:01.512910+00:00,2026-04-30 22:44:03.000006+00:00,-61,-61.0,-94,-94.0,216.0,5c:5a:c7:10:01:4e,2026-04-30 22:43:58+00:00,78.0,37.42855790864261,-122.1727309632298,30.4416725225747
625d3ac58642,0,kevinluo,indoor,1,2026-04-30 22:44:05.518114+00:00,2026-04-30 22:44:05.606306+00:00,-47,-47.0,-94,-94.0,240.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:11+00:00,79.0,37.42856192263775,-122.1727139917876,30.5528030901423
625d3ac58642,1,kevinluo,indoor,1,2026-04-30 22:44:05.518114+00:00,2026-04-30 22:44:06.288810+00:00,-42,-42.0,-94,-94.0,240.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:11+00:00,79.0,37.42856192263775,-122.1727139917876,30.5528030901423
625d3ac58642,2,kevinluo,indoor,1,2026-04-30 22:44:05.518114+00:00,2026-04-30 22:44:07.002301+00:00,-38,-38.0,-94,-94.0,240.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:11+00:00,79.0,37.42856192263775,-122.1727139917876,30.5528030901423
e84e60a16833,0,kevinluo,indoor,1,2026-04-30 22:44:09.523396+00:00,2026-04-30 22:44:09.623657+00:00,-37,-37.0,-94,-94.0,270.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:11+00:00,79.0,37.42856192263775,-122.1727139917876,30.5528030901423
e84e60a16833,1,kevinluo,indoor,1,2026-04-30 22:44:09.523396+00:00,2026-04-30 22:44:10.302127+00:00,-43,-43.0,-94,-94.0,270.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:11+00:00,79.0,37.42856192263775,-122.1727139917876,30.5528030901423
e84e60a16833,2,kevinluo,indoor,1,2026-04-30 22:44:09.523396+00:00,2026-04-30 22:44:11.000734+00:00,-43,-43.0,-94,-94.0,270.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:11+00:00,79.0,37.42856192263775,-122.1727139917876,30.5528030901423
bbbaf59c0897,0,kevinluo,indoor,1,2026-04-30 22:44:13.525441+00:00,2026-04-30 22:44:13.623272+00:00,-53,-53.0,-94,-94.0,270.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:11+00:00,79.0,37.42856192263775,-122.1727139917876,30.5528030901423
bbbaf59c0897,1,kevinluo,indoor,1,2026-04-30 22:44:13.525441+00:00,2026-04-30 22:44:14.299667+00:00,-57,-57.0,-94,-94.0,270.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:11+00:00,79.0,37.42856192263775,-122.1727139917876,30.5528030901423
bbbaf59c0897,2,kevinluo,indoor,1,2026-04-30 22:44:13.525441+00:00,2026-04-30 22:44:15.008292+00:00,-60,-60.0,-94,-94.0,400.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:11+00:00,79.0,37.42856192263775,-122.1727139917876,30.5528030901423
b39b3d19acaa,0,kevinluo,indoor,1,2026-04-30 22:44:17.530399+00:00,2026-04-30 22:44:17.611483+00:00,-62,-62.0,-94,-94.0,400.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:11+00:00,79.0,37.42856192263775,-122.1727139917876,30.5528030901423
b39b3d19acaa,1,kevinluo,indoor,1,2026-04-30 22:44:17.530399+00:00,2026-04-30 22:44:18.294948+00:00,-63,-63.0,-94,-94.0,400.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:25+00:00,80.0,37.42851757790501,-122.1725405192471,30.5361377752475
b39b3d19acaa,2,kevinluo,indoor,1,2026-04-30 22:44:17.530399+00:00,2026-04-30 22:44:19.002452+00:00,-64,-64.0,-94,-94.0,400.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:25+00:00,80.0,37.42851757790501,-122.1725405192471,30.5361377752475
1eb0b118bde8,0,kevinluo,indoor,1,2026-04-30 22:44:21.534721+00:00,2026-04-30 22:44:21.617441+00:00,-68,-68.0,-94,-94.0,360.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:25+00:00,80.0,37.42851757790501,-122.1725405192471,30.5361377752475
1eb0b118bde8,1,kevinluo,indoor,1,2026-04-30 22:44:21.534721+00:00,2026-04-30 22:44:22.291209+00:00,-67,-67.0,-94,-94.0,360.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:25+00:00,80.0,37.42851757790501,-122.1725405192471,30.5361377752475
1eb0b118bde8,2,kevinluo,indoor,1,2026-04-30 22:44:21.534721+00:00,2026-04-30 22:44:22.999804+00:00,-68,-68.0,-94,-94.0,360.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:25+00:00,80.0,37.42851757790501,-122.1725405192471,30.5361377752475
2c80e970e807,0,kevinluo,indoor,1,2026-04-30 22:44:25.540083+00:00,2026-04-30 22:44:25.637653+00:00,-68,-68.0,-94,-94.0,270.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:25+00:00,80.0,37.42851757790501,-122.1725405192471,30.5361377752475
2c80e970e807,1,kevinluo,indoor,1,2026-04-30 22:44:25.540083+00:00,2026-04-30 22:44:26.325719+00:00,-67,-67.0,-94,-94.0,270.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:25+00:00,80.0,37.42851757790501,-122.1725405192471,30.5361377752475
2c80e970e807,2,kevinluo,indoor,1,2026-04-30 22:44:25.540083+00:00,2026-04-30 22:44:27.031982+00:00,-69,-69.0,-94,-94.0,270.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:25+00:00,80.0,37.42851757790501,-122.1725405192471,30.5361377752475
4693265fbfbe,0,kevinluo,indoor,1,2026-04-30 22:44:29.541399+00:00,2026-04-30 22:44:29.637116+00:00,-69,-69.0,-94,-94.0,104.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:25+00:00,80.0,37.42851757790501,-122.1725405192471,30.5361377752475
4693265fbfbe,1,kevinluo,indoor,1,2026-04-30 22:44:29.541399+00:00,2026-04-30 22:44:30.316304+00:00,-69,-69.0,-94,-94.0,104.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:25+00:00,80.0,37.42851757790501,-122.1725405192471,30.5361377752475
4693265fbfbe,2,kevinluo,indoor,1,2026-04-30 22:44:29.541399+00:00,2026-04-30 22:44:31.024937+00:00,-71,-71.0,-94,-94.0,104.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:25+00:00,80.0,37.42851757790501,-122.1725405192471,30.5361377752475
01e5fc0e5c37,0,kevinluo,indoor,1,2026-04-30 22:44:33.545969+00:00,2026-04-30 22:44:33.642857+00:00,-74,-74.0,-94,-94.0,104.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:38+00:00,81.0,37.42844298772388,-122.1724500900655,25.9721566147074
01e5fc0e5c37,1,kevinluo,indoor,1,2026-04-30 22:44:33.545969+00:00,2026-04-30 22:44:34.322653+00:00,-73,-73.0,-94,-94.0,104.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:38+00:00,81.0,37.42844298772388,-122.1724500900655,25.9721566147074
01e5fc0e5c37,2,kevinluo,indoor,1,2026-04-30 22:44:33.545969+00:00,2026-04-30 22:44:35.040730+00:00,-74,-74.0,-94,-94.0,216.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:38+00:00,81.0,37.42844298772388,-122.1724500900655,25.9721566147074
08d69026f91b,0,kevinluo,indoor,1,2026-04-30 22:44:37.551859+00:00,2026-04-30 22:44:37.647827+00:00,-76,-76.0,-94,-94.0,216.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:38+00:00,81.0,37.42844298772388,-122.1724500900655,25.9721566147074
08d69026f91b,1,kevinluo,indoor,1,2026-04-30 22:44:37.551859+00:00,2026-04-30 22:44:38.320458+00:00,-76,-76.0,-94,-94.0,216.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:38+00:00,81.0,37.42844298772388,-122.1724500900655,25.9721566147074
08d69026f91b,2,kevinluo,indoor,1,2026-04-30 22:44:37.551859+00:00,2026-04-30 22:44:39.036326+00:00,-75,-75.0,-94,-94.0,216.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:38+00:00,81.0,37.42844298772388,-122.1724500900655,25.9721566147074
2b2bd34fb23b,0,kevinluo,indoor,1,2026-04-30 22:44:41.555285+00:00,2026-04-30 22:44:41.653682+00:00,-78,-78.0,-94,-94.0,81.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:38+00:00,81.0,37.42844298772388,-122.1724500900655,25.9721566147074
2b2bd34fb23b,1,kevinluo,indoor,1,2026-04-30 22:44:41.555285+00:00,2026-04-30 22:44:42.326271+00:00,-78,-78.0,-94,-94.0,81.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:38+00:00,81.0,37.42844298772388,-122.1724500900655,25.9721566147074
2b2bd34fb23b,2,kevinluo,indoor,1,2026-04-30 22:44:41.555285+00:00,2026-04-30 22:44:43.017821+00:00,-78,-78.0,-94,-94.0,81.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:38+00:00,81.0,37.42844298772388,-122.1724500900655,25.9721566147074
28ff7ba1413e,0,kevinluo,indoor,1,2026-04-30 22:44:45.557369+00:00,2026-04-30 22:44:45.653655+00:00,-78,-78.0,-94,-94.0,81.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:52+00:00,82.0,37.42846428359489,-122.1722023430403,30.3482046807039
28ff7ba1413e,1,kevinluo,indoor,1,2026-04-30 22:44:45.557369+00:00,2026-04-30 22:44:46.337305+00:00,-78,-78.0,-94,-94.0,81.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:52+00:00,82.0,37.42846428359489,-122.1722023430403,30.3482046807039
28ff7ba1413e,2,kevinluo,indoor,1,2026-04-30 22:44:45.557369+00:00,2026-04-30 22:44:47.017304+00:00,-77,-77.0,-94,-94.0,81.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:52+00:00,82.0,37.42846428359489,-122.1722023430403,30.3482046807039
ab40225f5884,0,kevinluo,indoor,1,2026-04-30 22:44:49.558655+00:00,2026-04-30 22:44:49.650874+00:00,-73,-73.0,-94,-94.0,81.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:52+00:00,82.0,37.42846428359489,-122.1722023430403,30.3482046807039
ab40225f5884,1,kevinluo,indoor,1,2026-04-30 22:44:49.558655+00:00,2026-04-30 22:44:50.339735+00:00,-73,-73.0,-94,-94.0,81.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:52+00:00,82.0,37.42846428359489,-122.1722023430403,30.3482046807039
ab40225f5884,2,kevinluo,indoor,1,2026-04-30 22:44:49.558655+00:00,2026-04-30 22:44:51.040541+00:00,-73,-73.0,-94,-94.0,81.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:52+00:00,82.0,37.42846428359489,-122.1722023430403,30.3482046807039
cd9be376aef0,0,kevinluo,indoor,1,2026-04-30 22:44:53.563155+00:00,2026-04-30 22:44:53.660959+00:00,-73,-73.0,-94,-94.0,81.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:52+00:00,82.0,37.42846428359489,-122.1722023430403,30.3482046807039
cd9be376aef0,1,kevinluo,indoor,1,2026-04-30 22:44:53.563155+00:00,2026-04-30 22:44:54.333093+00:00,-72,-72.0,-94,-94.0,81.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:52+00:00,82.0,37.42846428359489,-122.1722023430403,30.3482046807039
cd9be376aef0,2,kevinluo,indoor,1,2026-04-30 22:44:53.563155+00:00,2026-04-30 22:44:55.051310+00:00,-72,-72.0,-94,-94.0,120.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:52+00:00,82.0,37.42846428359489,-122.1722023430403,30.3482046807039
f79208275056,0,kevinluo,indoor,1,2026-04-30 22:44:57.566750+00:00,2026-04-30 22:44:57.660821+00:00,-70,-70.0,-94,-94.0,120.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:52+00:00,82.0,37.42846428359489,-122.1722023430403,30.3482046807039
f79208275056,1,kevinluo,indoor,1,2026-04-30 22:44:57.566750+00:00,2026-04-30 22:44:58.343931+00:00,-69,-69.0,-94,-94.0,120.0,5c:5a:c7:10:01:4e,2026-04-30 22:44:52+00:00,82.0,37.42846428359489,-122.1722023430403,30.3482046807039
f79208275056,2,kevinluo,indoor,1,2026-04-30 22:44:57.566750+00:00,2026-04-30 22:44:59.046496+00:00,-70,-70.0,-94,-94.0,120.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:05+00:00,83.0,37.42846257865057,-122.1723037835107,30.5237084244225
88b2d98e34ae,0,kevinluo,indoor,1,2026-04-30 22:45:01.570761+00:00,2026-04-30 22:45:01.671133+00:00,-70,-70.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:05+00:00,83.0,37.42846257865057,-122.1723037835107,30.5237084244225
88b2d98e34ae,1,kevinluo,indoor,1,2026-04-30 22:45:01.570761+00:00,2026-04-30 22:45:02.346692+00:00,-69,-69.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:05+00:00,83.0,37.42846257865057,-122.1723037835107,30.5237084244225
88b2d98e34ae,2,kevinluo,indoor,1,2026-04-30 22:45:01.570761+00:00,2026-04-30 22:45:03.050982+00:00,-68,-68.0,-94,-94.0,162.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:05+00:00,83.0,37.42846257865057,-122.1723037835107,30.5237084244225
ff339c21f284,0,kevinluo,indoor,1,2026-04-30 22:45:05.575214+00:00,2026-04-30 22:45:05.674989+00:00,-63,-63.0,-94,-94.0,180.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:05+00:00,83.0,37.42846257865057,-122.1723037835107,30.5237084244225
ff339c21f284,1,kevinluo,indoor,1,2026-04-30 22:45:05.575214+00:00,2026-04-30 22:45:06.349762+00:00,-62,-62.0,-94,-94.0,180.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:05+00:00,83.0,37.42846257865057,-122.1723037835107,30.5237084244225
ff339c21f284,2,kevinluo,indoor,1,2026-04-30 22:45:05.575214+00:00,2026-04-30 22:45:07.061175+00:00,-63,-63.0,-94,-94.0,180.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:05+00:00,83.0,37.42846257865057,-122.1723037835107,30.5237084244225
8ef087a5f5eb,0,kevinluo,indoor,1,2026-04-30 22:45:09.579102+00:00,2026-04-30 22:45:09.674076+00:00,-60,-60.0,-94,-94.0,216.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:05+00:00,83.0,37.42846257865057,-122.1723037835107,30.5237084244225
8ef087a5f5eb,1,kevinluo,indoor,1,2026-04-30 22:45:09.579102+00:00,2026-04-30 22:45:10.353606+00:00,-65,-65.0,-94,-94.0,216.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:05+00:00,83.0,37.42846257865057,-122.1723037835107,30.5237084244225
8ef087a5f5eb,2,kevinluo,indoor,1,2026-04-30 22:45:09.579102+00:00,2026-04-30 22:45:11.052988+00:00,-66,-66.0,-94,-94.0,216.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:05+00:00,83.0,37.42846257865057,-122.1723037835107,30.5237084244225
4bf0a6370ee7,0,kevinluo,indoor,1,2026-04-30 22:45:13.583448+00:00,2026-04-30 22:45:13.683987+00:00,-61,-61.0,-94,-94.0,216.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:19+00:00,84.0,37.42852389070501,-122.1725715914357,30.5388665115287
4bf0a6370ee7,1,kevinluo,indoor,1,2026-04-30 22:45:13.583448+00:00,2026-04-30 22:45:14.374871+00:00,-61,-61.0,-94,-94.0,216.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:19+00:00,84.0,37.42852389070501,-122.1725715914357,30.5388665115287
4bf0a6370ee7,2,kevinluo,indoor,1,2026-04-30 22:45:13.583448+00:00,2026-04-30 22:45:15.078429+00:00,-58,-58.0,-94,-94.0,240.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:19+00:00,84.0,37.42852389070501,-122.1725715914357,30.5388665115287
6b0a343ad6a3,0,kevinluo,indoor,1,2026-04-30 22:45:17.587319+00:00,2026-04-30 22:45:17.682929+00:00,-52,-52.0,-94,-94.0,240.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:19+00:00,84.0,37.42852389070501,-122.1725715914357,30.5388665115287
6b0a343ad6a3,1,kevinluo,indoor,1,2026-04-30 22:45:17.587319+00:00,2026-04-30 22:45:18.358759+00:00,-52,-52.0,-94,-94.0,240.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:19+00:00,84.0,37.42852389070501,-122.1725715914357,30.5388665115287
6b0a343ad6a3,2,kevinluo,indoor,1,2026-04-30 22:45:17.587319+00:00,2026-04-30 22:45:19.066226+00:00,-49,-49.0,-94,-94.0,240.0,5c:5a:c7:10:01:4e,2026-04-30 22:45:19+00:00,84.0,37.42852389070501,-122.1725715914357,30.5388665115287
